"Country","Code","Year","Production (tonnes)","Yield (tonnes/hectare)","prediction"
"Sri Lanka","LKA",1982,3000,0.3521,"Normal"
"Sri Lanka","LKA",1983,2500,0.29450002,"Normal"
"Sri Lanka","LKA",1984,2500,0.31170002,"Normal"
"Sri Lanka","LKA",1985,2500,0.31410003,"Normal"
"Sri Lanka","LKA",1986,2500,0.29930001,"Normal"
"Sri Lanka","LKA",1987,2500,0.2901,"Normal"
"Sri Lanka","LKA",1988,3600,0.41140002,"Normal"
"Sri Lanka","LKA",1989,3900,0.45090002,"Normal"
"Sri Lanka","LKA",1990,4178,0.48770005,"Normal"
"Sri Lanka","LKA",1991,4639,0.53590006,"Normal"
"Sri Lanka","LKA",1992,5733,0.6722,"Normal"
"Sri Lanka","LKA",1993,3400,0.6126,"Normal"
"Sri Lanka","LKA",1994,3612,0.587,"Normal"
"Sri Lanka","LKA",1995,3590,0.6262,"Normal"
"Sri Lanka","LKA",1996,3649,0.6283,"Normal"
"Sri Lanka","LKA",1997,3700,0.634,"Normal"
"Sri Lanka","LKA",1998,3761,0.65270007,"Normal"
"Sri Lanka","LKA",1999,3720,0.6596,"Normal"
"Sri Lanka","LKA",2000,3700,0.68140006,"Normal"
"Sri Lanka","LKA",2001,3410,0.6779001,"Normal"
"Sri Lanka","LKA",2002,2920,0.6021,"Normal"
"Sri Lanka","LKA",2003,2030,0.6812,"Normal"
"Sri Lanka","LKA",2004,1970,0.67700005,"Normal"
"Sri Lanka","LKA",2005,1880,0.6551,"Normal"
"Sri Lanka","LKA",2006,1560,0.64460003,"Normal"
"Sri Lanka","LKA",2007,1440,0.6128,"Normal"
"Sri Lanka","LKA",2008,1720,0.63940006,"Normal"
"Sri Lanka","LKA",2009,1750,0.63870007,"Normal"
"Sri Lanka","LKA",2010,1730,0.6337,"Normal"
"Sri Lanka","LKA",2011,1630,0.63920003,"Normal"
"Sri Lanka","LKA",2012,1670,0.6601,"Normal"
"Sri Lanka","LKA",2013,1610,0.7124001,"Normal"
"Sri Lanka","LKA",2014,1812,0.8335,"Normal"
"Sri Lanka","LKA",2015,1667.06,0.748,"Normal"
"Sri Lanka","LKA",2016,1723,0.7692,"Normal"
"Sri Lanka","LKA",2017,1485,0.74740005,"Normal"
"Sri Lanka","LKA",2018,2115,0.9506,"Normal"
"Sri Lanka","LKA",2019,1499,0.74990004,"Normal"
"Sri Lanka","LKA",2020,1454.9,0.8018,"Normal"
"Sri Lanka","LKA",2021,1348.6,0.73880005,"Normal"
"Sri Lanka","LKA",2022,1221,0.6825,"Normal"
"Sri Lanka","LKA",2023,1320.8,0.75350004,"Normal"
"Suriname","SUR",1961,162,0.19100001,"Normal"
"Suriname","SUR",1962,352,0.31370002,"Normal"
"Suriname","SUR",1963,301,0.3199,"Normal"
"Suriname","SUR",1964,228,0.27570003,"Normal"
"Suriname","SUR",1965,243,0.23710002,"Normal"
"Suriname","SUR",1966,185,0.21120001,"Normal"
"Suriname","SUR",1967,154,0.20700002,"Normal"
"Suriname","SUR",1968,78,0.1298,"Normal"
"Suriname","SUR",1969,127,0.2134,"Normal"
"Suriname","SUR",1970,106,0.20740001,"Normal"
"Suriname","SUR",1971,83,0.1939,"Normal"
"Suriname","SUR",1972,58,0.1465,"Normal"
"Suriname","SUR",1973,50,0.12410001,"Normal"
"Suriname","SUR",1974,54,0.1364,"Normal"
"Suriname","SUR",1975,55,0.1372,"Normal"
"Suriname","SUR",1976,58,0.1487,"Normal"
"Suriname","SUR",1977,61,0.1564,"Normal"
"Suriname","SUR",1978,47,0.22600001,"Normal"
"Suriname","SUR",1979,83,0.38790002,"Normal"
"Suriname","SUR",1980,65,0.26000002,"Normal"
"Suriname","SUR",1981,75,0.23510002,"Normal"
"Suriname","SUR",1982,30,0.12240001,"Normal"
"Suriname","SUR",1983,35,0.14230001,"Normal"
"Suriname","SUR",1984,40,0.1667,"Normal"
"Suriname","SUR",1985,36,0.16000001,"Normal"
"Suriname","SUR",1986,100,0.42020002,"Normal"
"Suriname","SUR",1987,27,0.14670001,"Normal"
"Suriname","SUR",1988,18,0.098900005,"Normal"
"Suriname","SUR",1989,20,0.1111,"Normal"
"Suriname","SUR",1990,17,0.099400006,"Normal"
"Suriname","SUR",1991,26,0.1469,"Normal"
"Suriname","SUR",1992,21,0.12730001,"Normal"
"Suriname","SUR",1993,30,0.17960002,"Normal"
"Suriname","SUR",1994,43,0.2544,"Normal"
"Suriname","SUR",1995,25,0.14710002,"Normal"
"Suriname","SUR",1996,22,0.13660002,"Normal"
"Suriname","SUR",1997,14,0.087000005,"Normal"
"Suriname","SUR",1998,12,0.075500004,"Normal"
"Suriname","SUR",1999,9,0.057700004,"Normal"
"Suriname","SUR",2000,7,0.044900004,"Normal"
"Suriname","SUR",2001,8,0.0513,"Normal"
"Suriname","SUR",2002,9,0.0581,"Normal"
"Suriname","SUR",2003,9.1,0.052200004,"Normal"
"Suriname","SUR",2004,9,0.044400003,"Normal"
"Suriname","SUR",2005,9,0.0438,"Normal"
"Suriname","SUR",2006,7.98,0.041300002,"Normal"
"Suriname","SUR",2007,6.76,0.038900003,"Normal"
"Suriname","SUR",2008,6.45,0.037800003,"Normal"
"Suriname","SUR",2009,6.12,0.037,"Normal"
"Suriname","SUR",2010,5.93,0.0362,"Normal"
"Suriname","SUR",2011,5.74,0.035400003,"Normal"
"Suriname","SUR",2012,5.54,0.0346,"Normal"
"Suriname","SUR",2013,5.35,0.0343,"Normal"
"Suriname","SUR",2014,4.65,0.028,"Normal"
"Suriname","SUR",2015,4.45,0.028100003,"Normal"
"Suriname","SUR",2016,4.82,0.030100001,"Normal"
"Suriname","SUR",2017,4.48,0.027700001,"Normal"
"Suriname","SUR",2018,4.58,0.027900001,"Normal"
"Suriname","SUR",2019,4.62,0.029700002,"Normal"
"Suriname","SUR",2020,4.56,0.0284,"Normal"
"Suriname","SUR",2021,4.59,0.028700002,"Normal"
"Suriname","SUR",2022,4.59,0.028900001,"Normal"
"Suriname","SUR",2023,4.58,0.028700002,"Normal"
"Tanzania","TZA",1961,450,0.45000002,"Normal"
"Tanzania","TZA",1962,300,0.3,"Normal"
"Tanzania","TZA",1963,200,0.2,"Normal"
"Tanzania","TZA",1964,150,0.15,"Normal"
"Tanzania","TZA",1965,100,0.1,"Normal"
"Tanzania","TZA",1966,100,0.1,"Normal"
"Tanzania","TZA",1967,200,0.2,"Normal"
"Tanzania","TZA",1968,400,0.4,"Normal"
"Tanzania","TZA",1969,400,0.4,"Normal"
"Tanzania","TZA",1970,400,0.4,"Normal"
"Tanzania","TZA",1971,500,0.5,"Normal"
"Tanzania","TZA",1972,600,0.6,"Normal"
"Tanzania","TZA",1973,600,0.6,"Normal"
"Tanzania","TZA",1974,700,0.5833,"Normal"
"Tanzania","TZA",1975,900,0.6,"Normal"
"Tanzania","TZA",1976,800,0.5926,"Normal"
"Tanzania","TZA",1977,753,0.60240006,"Normal"
"Tanzania","TZA",1978,1570,0.6542,"Normal"
"Tanzania","TZA",1979,1100,0.6111,"Normal"
"Tanzania","TZA",1980,1051,0.58390003,"Normal"
"Tanzania","TZA",1981,974,0.57290006,"Normal"
"Tanzania","TZA",1982,1159,0.59440005,"Normal"
"Tanzania","TZA",1983,1405,0.61090004,"Normal"
"Tanzania","TZA",1984,1445,0.6021,"Normal"
"Tanzania","TZA",1985,1235,0.5881,"Normal"
"Tanzania","TZA",1986,1591,0.61190003,"Normal"
"Tanzania","TZA",1987,1982,0.6194,"Normal"
"Tanzania","TZA",1988,1983,0.6197,"Normal"
"Tanzania","TZA",1989,2232,0.62,"Normal"
"Tanzania","TZA",1990,2124,0.60690004,"Normal"
"Tanzania","TZA",1991,2463,0.6158,"Normal"
"Tanzania","TZA",1992,2302,0.60580003,"Normal"
"Tanzania","TZA",1993,2000,0.57140005,"Normal"
"Tanzania","TZA",1994,800,0.4,"Normal"
"Tanzania","TZA",1995,2700,0.62790006,"Normal"
"Tanzania","TZA",1996,2500,0.6366,"Normal"
"Tanzania","TZA",1997,3200,0.69570005,"Normal"
"Tanzania","TZA",1998,3200,0.6638,"Normal"
"Tanzania","TZA",1999,3692,0.7011,"Normal"
"Tanzania","TZA",2000,2100,0.70000005,"Normal"
"Tanzania","TZA",2001,2300,0.69990003,"Normal"
"Tanzania","TZA",2002,4000,0.70000005,"Normal"
"Tanzania","TZA",2003,4500,0.6923,"Normal"
"Tanzania","TZA",2004,3500,0.70000005,"Normal"
"Tanzania","TZA",2005,5000,0.70000005,"Normal"
"Tanzania","TZA",2006,6900,0.70000005,"Normal"
"Tanzania","TZA",2007,7000,0.70000005,"Normal"
"Tanzania","TZA",2008,7000,0.70000005,"Normal"
"Tanzania","TZA",2009,8500,0.70470005,"Normal"
"Tanzania","TZA",2010,8000,0.7091,"Normal"
"Tanzania","TZA",2011,9500,0.7024,"Normal"
"Tanzania","TZA",2012,9000,0.70350003,"Normal"
"Tanzania","TZA",2013,6000,0.70460004,"Normal"
"Tanzania","TZA",2014,11500,0.7099001,"Normal"
"Tanzania","TZA",2015,16000,0.71320003,"Normal"
"Tanzania","TZA",2016,13000,0.71550006,"Normal"
"Tanzania","TZA",2017,13000,0.7163,"Normal"
"Tanzania","TZA",2018,15000,0.72080004,"Normal"
"Tanzania","TZA",2019,7000,0.72120005,"Normal"
"Tanzania","TZA",2020,14000,0.72200006,"Normal"
"Tanzania","TZA",2021,14000,0.7163,"Normal"
"Tanzania","TZA",2022,12000,0.71690005,"Normal"
"Tanzania","TZA",2023,12000,0.7174001,"Normal"
"Thailand","THA",1980,300,0.5,"Normal"
"Thailand","THA",1981,300,0.5,"Normal"
"Thailand","THA",1982,300,0.5,"Normal"
"Thailand","THA",1983,300,0.5,"Normal"
"Thailand","THA",1984,300,0.5,"Normal"
"Thailand","THA",1985,300,0.5,"Normal"
"Thailand","THA",1986,300,0.5,"Normal"
"Thailand","THA",1987,400,0.5,"Normal"
"Thailand","THA",1988,400,0.5,"Normal"
"Thailand","THA",1989,400,0.5,"Normal"
"Thailand","THA",1990,400,0.41930002,"Normal"
"Thailand","THA",1991,400,0.47810003,"Normal"
"Thailand","THA",1992,400,0.50240004,"Normal"
"Thailand","THA",1993,400,0.54640007,"Normal"
"Thailand","THA",1994,400,0.6287,"Normal"
"Thailand","THA",1995,400,0.711,"Normal"
"Thailand","THA",1996,400,0.79330003,"Normal"
"Thailand","THA",1997,400,0.9296,"Normal"
"Thailand","THA",1998,400,1.0995001,"Normal"
"Thailand","THA",1999,400,1.1098001,"Normal"
"Thailand","THA",2000,1034,1.0423001,"Normal"
"Thailand","THA",2001,1454,1.2239001,"Normal"
"Thailand","THA",2002,1026,1.1032,"Normal"
"Thailand","THA",2003,1287,1.9353001,"Outlier"
"Thailand","THA",2004,1167,2.4936001,"Outlier"
"Thailand","THA",2005,1069,2.2793002,"Outlier"
"Thailand","THA",2006,1097,2.3591,"Outlier"
"Thailand","THA",2007,932,2.3897002,"Outlier"
"Thailand","THA",2008,823,2.2486002,"Outlier"
"Thailand","THA",2009,781,2.4483001,"Outlier"
"Thailand","THA",2010,763,2.4534001,"Outlier"
"Thailand","THA",2011,523.44,2.4189,"Outlier"
"Thailand","THA",2012,321.58,2.4073002,"Outlier"
"Thailand","THA",2013,67,1.6341001,"Outlier"
"Thailand","THA",2014,144,3.4286003,"Outlier"
"Thailand","THA",2015,128,3.0476003,"Outlier"
"Thailand","THA",2016,120,3.0000002,"Outlier"
"Thailand","THA",2017,125,2.7778,"Outlier"
"Thailand","THA",2018,124.35,2.9197001,"Outlier"
"Thailand","THA",2019,120.63,2.8362,"Outlier"
"Thailand","THA",2020,123.33,2.8433,"Outlier"
"Thailand","THA",2021,122.77,2.8663,"Outlier"
"Thailand","THA",2022,122.24,2.8486001,"Outlier"
"Thailand","THA",2023,122.78,2.8527,"Outlier"
"Togo","TGO",1961,11550,0.77000004,"Normal"
"Togo","TGO",1962,11400,0.76000005,"Normal"
"Togo","TGO",1963,13900,0.8176,"Normal"
"Togo","TGO",1964,17500,0.79550004,"Normal"
"Togo","TGO",1965,14300,0.65000004,"Normal"
"Togo","TGO",1966,16300,0.74090004,"Normal"
"Togo","TGO",1967,18338,0.73350006,"Normal"
"Togo","TGO",1968,20000,0.71430004,"Normal"
"Togo","TGO",1969,23600,0.78670007,"Normal"
"Togo","TGO",1970,27900,0.84550005,"Normal"
"Togo","TGO",1971,29000,0.8529001,"Normal"
"Togo","TGO",1972,18600,0.62,"Normal"
"Togo","TGO",1973,16500,0.55,"Normal"
"Togo","TGO",1974,14500,0.4028,"Normal"
"Togo","TGO",1975,17750,0.49310002,"Normal"
"Togo","TGO",1976,14100,0.39720002,"Normal"
"Togo","TGO",1977,16700,0.4771,"Normal"
"Togo","TGO",1978,12600,0.36,"Normal"
"Togo","TGO",1979,15300,0.43710002,"Normal"
"Togo","TGO",1980,16300,0.4528,"Normal"
"Togo","TGO",1981,11000,0.30560002,"Normal"
"Togo","TGO",1982,13800,0.3833,"Normal"
"Togo","TGO",1983,16600,0.46110004,"Normal"
"Togo","TGO",1984,9795,0.27210003,"Normal"
"Togo","TGO",1985,14272,0.3964,"Normal"
"Togo","TGO",1986,12585,0.34960002,"Normal"
"Togo","TGO",1987,11057,0.30710003,"Normal"
"Togo","TGO",1988,8265,0.22960001,"Normal"
"Togo","TGO",1989,7646,0.2124,"Normal"
"Togo","TGO",1990,6814,0.20040001,"Normal"
"Togo","TGO",1991,4100,0.1464,"Normal"
"Togo","TGO",1992,6000,0.2,"Normal"
"Togo","TGO",1993,7200,0.22500001,"Normal"
"Togo","TGO",1994,5500,0.2619,"Normal"
"Togo","TGO",1995,6000,0.2804,"Normal"
"Togo","TGO",1996,14200,0.3061,"Normal"
"Togo","TGO",1997,5800,0.38670003,"Normal"
"Togo","TGO",1998,12200,0.43570003,"Normal"
"Togo","TGO",1999,7000,0.3271,"Normal"
"Togo","TGO",2000,6600,0.39360002,"Normal"
"Togo","TGO",2001,10200,0.42520005,"Normal"
"Togo","TGO",2002,7500,0.41670004,"Normal"
"Togo","TGO",2003,5100,0.2684,"Normal"
"Togo","TGO",2004,21700,0.62,"Normal"
"Togo","TGO",2005,53000,0.6625,"Normal"
"Togo","TGO",2006,73000,0.70190006,"Normal"
"Togo","TGO",2007,78000,0.68520004,"Normal"
"Togo","TGO",2008,111000,0.76030004,"Normal"
"Togo","TGO",2009,105000,0.76000005,"Normal"
"Togo","TGO",2010,101500,0.77820003,"Normal"
"Togo","TGO",2011,142500,0.79740006,"Normal"
"Togo","TGO",2012,34500,0.8195,"Normal"
"Togo","TGO",2013,15000,0.84620005,"Normal"
"Togo","TGO",2014,22181.68,0.8827,"Normal"
"Togo","TGO",2015,10000,0.9179001,"Normal"
"Togo","TGO",2016,10000,0.95780003,"Normal"
"Togo","TGO",2017,8500,0.9854001,"Normal"
"Togo","TGO",2018,7500,1.0196,"Normal"
"Togo","TGO",2019,10600,1.0531,"Normal"
"Togo","TGO",2020,13000,1.0937,"Normal"
"Togo","TGO",2021,10000,1.1051,"Normal"
"Togo","TGO",2022,16000,1.1340001,"Normal"
"Togo","TGO",2023,15000,1.1631,"Normal"
"Tonga","TON",1983,20,0.4,"Normal"
"Tonga","TON",1984,20,0.4,"Normal"
"Tonga","TON",1985,20,0.4,"Normal"
"Tonga","TON",1986,20,0.4,"Normal"
"Tonga","TON",1987,20,0.4,"Normal"
"Tonga","TON",1988,20,0.4,"Normal"
"Tonga","TON",1989,20,0.4,"Normal"
"Trinidad and Tobago","TTO",1961,7030,0.3515,"Normal"
"Trinidad and Tobago","TTO",1962,6715,0.3358,"Normal"
"Trinidad and Tobago","TTO",1963,7322,0.3661,"Normal"
"Trinidad and Tobago","TTO",1964,4716,0.23580001,"Normal"
"Trinidad and Tobago","TTO",1965,5062,0.2531,"Normal"
"Trinidad and Tobago","TTO",1966,5416,0.2708,"Normal"
"Trinidad and Tobago","TTO",1967,5283,0.26410002,"Normal"
"Trinidad and Tobago","TTO",1968,6873,0.34360003,"Normal"
"Trinidad and Tobago","TTO",1969,3464,0.17320001,"Normal"
"Trinidad and Tobago","TTO",1970,6213,0.3106,"Normal"
"Trinidad and Tobago","TTO",1971,3767,0.18830001,"Normal"
"Trinidad and Tobago","TTO",1972,4821,0.24110001,"Normal"
"Trinidad and Tobago","TTO",1973,3162,0.15810001,"Normal"
"Trinidad and Tobago","TTO",1974,4161,0.20810002,"Normal"
"Trinidad and Tobago","TTO",1975,5240,0.26200002,"Normal"
"Trinidad and Tobago","TTO",1976,3250,0.16250001,"Normal"
"Trinidad and Tobago","TTO",1977,3345,0.16730002,"Normal"
"Trinidad and Tobago","TTO",1978,3398,0.1699,"Normal"
"Trinidad and Tobago","TTO",1979,2628,0.1314,"Normal"
"Trinidad and Tobago","TTO",1980,2381,0.119,"Normal"
"Trinidad and Tobago","TTO",1981,3145,0.13100001,"Normal"
"Trinidad and Tobago","TTO",1982,2247,0.1061,"Normal"
"Trinidad and Tobago","TTO",1983,1732,0.10830001,"Normal"
"Trinidad and Tobago","TTO",1984,1560,0.104,"Normal"
"Trinidad and Tobago","TTO",1985,1307,0.1005,"Normal"
"Trinidad and Tobago","TTO",1986,1426,0.101900004,"Normal"
"Trinidad and Tobago","TTO",1987,1501,0.1001,"Normal"
"Trinidad and Tobago","TTO",1988,1712,0.10700001,"Normal"
"Trinidad and Tobago","TTO",1989,1492,0.1066,"Normal"
"Trinidad and Tobago","TTO",1990,2110,0.1172,"Normal"
"Trinidad and Tobago","TTO",1991,2000,0.114300005,"Normal"
"Trinidad and Tobago","TTO",1992,1139,0.10350001,"Normal"
"Trinidad and Tobago","TTO",1993,1778,0.1111,"Normal"
"Trinidad and Tobago","TTO",1994,1443,0.1031,"Normal"
"Trinidad and Tobago","TTO",1995,1762,0.106800005,"Normal"
"Trinidad and Tobago","TTO",1996,2292,0.11180001,"Normal"
"Trinidad and Tobago","TTO",1997,1740,0.105500005,"Normal"
"Trinidad and Tobago","TTO",1998,1270,0.10580001,"Normal"
"Trinidad and Tobago","TTO",1999,1160,0.105500005,"Normal"
"Trinidad and Tobago","TTO",2000,1593,0.1062,"Normal"
"Trinidad and Tobago","TTO",2001,611,0.10530001,"Normal"
"Trinidad and Tobago","TTO",2002,1643,0.117400005,"Normal"
"Trinidad and Tobago","TTO",2003,984,0.1036,"Normal"
"Trinidad and Tobago","TTO",2004,1321,0.1057,"Normal"
"Trinidad and Tobago","TTO",2005,915,0.096300006,"Normal"
"Trinidad and Tobago","TTO",2006,1600,0.1067,"Normal"
"Trinidad and Tobago","TTO",2007,800,0.1067,"Normal"
"Trinidad and Tobago","TTO",2008,700,0.107700005,"Normal"
"Trinidad and Tobago","TTO",2009,600,0.1071,"Normal"
"Trinidad and Tobago","TTO",2010,700,0.10690001,"Normal"
"Trinidad and Tobago","TTO",2011,400,0.1067,"Normal"
"Trinidad and Tobago","TTO",2012,438,0.109500006,"Normal"
"Trinidad and Tobago","TTO",2013,293,0.1221,"Normal"
"Trinidad and Tobago","TTO",2014,328,0.10930001,"Normal"
"Trinidad and Tobago","TTO",2015,169,0.1207,"Normal"
"Trinidad and Tobago","TTO",2016,369,0.119,"Normal"
"Trinidad and Tobago","TTO",2017,397,0.12030001,"Normal"
"Trinidad and Tobago","TTO",2018,361,0.116500005,"Normal"
"Trinidad and Tobago","TTO",2019,417,0.119100004,"Normal"
"Trinidad and Tobago","TTO",2020,246,0.120000005,"Normal"
"Trinidad and Tobago","TTO",2021,226,0.0837,"Normal"
"Trinidad and Tobago","TTO",2022,300,0.1111,"Normal"
"Trinidad and Tobago","TTO",2023,300,0.11240001,"Normal"
"Uganda","UGA",1961,20,0.022200001,"Normal"
"Uganda","UGA",1962,25,0.025,"Normal"
"Uganda","UGA",1963,25,0.025,"Normal"
"Uganda","UGA",1964,30,0.0273,"Normal"
"Uganda","UGA",1965,30,0.0273,"Normal"
"Uganda","UGA",1966,32,0.026700001,"Normal"
"Uganda","UGA",1967,46,0.0329,"Normal"
"Uganda","UGA",1968,86,0.043,"Normal"
"Uganda","UGA",1969,147,0.07,"Normal"
"Uganda","UGA",1970,241,0.120500006,"Normal"
"Uganda","UGA",1971,145,0.072500005,"Normal"
"Uganda","UGA",1972,190,0.095000006,"Normal"
"Uganda","UGA",1973,200,0.1,"Normal"
"Uganda","UGA",1974,100,0.05,"Normal"
"Uganda","UGA",1975,100,0.05,"Normal"
"Uganda","UGA",1976,200,0.1,"Normal"
"Uganda","UGA",1977,100,0.05,"Normal"
"Uganda","UGA",1978,200,0.1,"Normal"
"Uganda","UGA",1979,200,0.1,"Normal"
"Uganda","UGA",1980,100,0.05,"Normal"
"Uganda","UGA",1981,100,0.05,"Normal"
"Uganda","UGA",1982,100,0.05,"Normal"
"Uganda","UGA",1983,200,0.1,"Normal"
"Uganda","UGA",1984,271,0.13550001,"Normal"
"Uganda","UGA",1985,186,0.093,"Normal"
"Uganda","UGA",1986,69,0.046000004,"Normal"
"Uganda","UGA",1987,100,0.055600002,"Normal"
"Uganda","UGA",1988,224,0.089600004,"Normal"
"Uganda","UGA",1989,461,0.0922,"Normal"
"Uganda","UGA",1990,1000,0.1,"Normal"
"Uganda","UGA",1991,1200,0.114300005,"Normal"
"Uganda","UGA",1992,1200,0.114300005,"Normal"
"Uganda","UGA",1993,1500,0.1429,"Normal"
"Uganda","UGA",1994,1700,0.1619,"Normal"
"Uganda","UGA",1995,2000,0.18180001,"Normal"
"Uganda","UGA",1996,2500,0.2,"Normal"
"Uganda","UGA",1997,2700,0.2115,"Normal"
"Uganda","UGA",1998,2800,0.21880001,"Normal"
"Uganda","UGA",1999,3500,0.26720002,"Normal"
"Uganda","UGA",2000,3950,0.28800002,"Normal"
"Uganda","UGA",2001,3950,0.27820003,"Normal"
"Uganda","UGA",2002,3500,0.24650002,"Normal"
"Uganda","UGA",2003,3800,0.26760003,"Normal"
"Uganda","UGA",2004,4500,0.3169,"Normal"
"Uganda","UGA",2005,5000,0.3521,"Normal"
"Uganda","UGA",2006,8500,0.35420004,"Normal"
"Uganda","UGA",2007,10006,0.33020002,"Normal"
"Uganda","UGA",2008,13000,0.35140002,"Normal"
"Uganda","UGA",2009,15000,0.3488,"Normal"
"Uganda","UGA",2010,15000,0.3585,"Normal"
"Uganda","UGA",2011,18000,0.36380002,"Normal"
"Uganda","UGA",2012,16000,0.37600002,"Normal"
"Uganda","UGA",2013,20000,0.38500002,"Normal"
"Uganda","UGA",2014,28000,0.42720002,"Normal"
"Uganda","UGA",2015,32000,0.48120004,"Normal"
"Uganda","UGA",2016,35000,0.48110002,"Normal"
"Uganda","UGA",2017,35000,0.47210002,"Normal"
"Uganda","UGA",2018,35000,0.47480002,"Normal"
"Uganda","UGA",2019,35000,0.4814,"Normal"
"Uganda","UGA",2020,35000,0.5004,"Normal"
"Uganda","UGA",2021,35000,0.5044,"Normal"
"Uganda","UGA",2022,35000,0.51390004,"Normal"
"Uganda","UGA",2023,35000,0.52340007,"Normal"
"Vanuatu","VUT",1961,663,0.51000005,"Normal"
"Vanuatu","VUT",1962,810,0.50630003,"Normal"
"Vanuatu","VUT",1963,940,0.47000003,"Normal"
"Vanuatu","VUT",1964,515,0.51500005,"Normal"
"Vanuatu","VUT",1965,696,0.49710003,"Normal"
"Vanuatu","VUT",1966,700,0.5,"Normal"
"Vanuatu","VUT",1967,700,0.5,"Normal"
"Vanuatu","VUT",1968,900,0.5,"Normal"
"Vanuatu","VUT",1969,600,0.5,"Normal"
"Vanuatu","VUT",1970,700,0.3889,"Normal"
"Vanuatu","VUT",1971,300,0.3,"Normal"
"Vanuatu","VUT",1972,800,0.34780002,"Normal"
"Vanuatu","VUT",1973,700,0.3043,"Normal"
"Vanuatu","VUT",1974,700,0.3043,"Normal"
"Vanuatu","VUT",1975,700,0.3043,"Normal"
"Vanuatu","VUT",1976,700,0.3043,"Normal"
"Vanuatu","VUT",1977,700,0.3043,"Normal"
"Vanuatu","VUT",1978,1000,0.3704,"Normal"
"Vanuatu","VUT",1979,1000,0.3704,"Normal"
"Vanuatu","VUT",1980,723,0.28920004,"Normal"
"Vanuatu","VUT",1981,868,0.31,"Normal"
"Vanuatu","VUT",1982,528,0.21120001,"Normal"
"Vanuatu","VUT",1983,1297,0.38680002,"Normal"
"Vanuatu","VUT",1984,782,0.41160002,"Normal"
"Vanuatu","VUT",1985,982,0.49220005,"Normal"
"Vanuatu","VUT",1986,1281,0.6115,"Normal"
"Vanuatu","VUT",1987,1168,0.53090006,"Normal"
"Vanuatu","VUT",1988,756,0.37800002,"Normal"
"Vanuatu","VUT",1989,1538,0.41570002,"Normal"
"Vanuatu","VUT",1990,2173,0.43570003,"Normal"
"Vanuatu","VUT",1991,2174,0.53990006,"Normal"
"Vanuatu","VUT",1992,1357,0.5428,"Normal"
"Vanuatu","VUT",1993,2118,0.6051,"Normal"
"Vanuatu","VUT",1994,1205,0.36520004,"Normal"
"Vanuatu","VUT",1995,1778,0.57350004,"Normal"
"Vanuatu","VUT",1996,939,0.58690006,"Normal"
"Vanuatu","VUT",1997,1757,0.58570004,"Normal"
"Vanuatu","VUT",1998,1500,0.57690006,"Normal"
"Vanuatu","VUT",1999,891,0.5569,"Normal"
"Vanuatu","VUT",2000,1558,0.5193,"Normal"
"Vanuatu","VUT",2001,799,0.49940002,"Normal"
"Vanuatu","VUT",2002,1147,0.49870002,"Normal"
"Vanuatu","VUT",2003,1521,0.507,"Normal"
"Vanuatu","VUT",2004,865,0.5088,"Normal"
"Vanuatu","VUT",2005,926,0.51440006,"Normal"
"Vanuatu","VUT",2006,1314,0.4043,"Normal"
"Vanuatu","VUT",2007,972,0.3738,"Normal"
"Vanuatu","VUT",2008,1500,0.6,"Normal"
"Vanuatu","VUT",2009,1500,0.6,"Normal"
"Vanuatu","VUT",2010,1700,0.53180003,"Normal"
"Vanuatu","VUT",2011,1200,0.51140004,"Normal"
"Vanuatu","VUT",2012,2000,0.51420003,"Normal"
"Vanuatu","VUT",2013,2000,0.51350003,"Normal"
"Vanuatu","VUT",2014,1676.02,0.51390004,"Normal"
"Vanuatu","VUT",2015,1500,0.5161,"Normal"
"Vanuatu","VUT",2016,2000,0.5149,"Normal"
"Vanuatu","VUT",2017,913,0.5141,"Normal"
"Vanuatu","VUT",2018,999,0.5113,"Normal"
"Vanuatu","VUT",2019,1104,0.5118,"Normal"
"Vanuatu","VUT",2020,745,0.514,"Normal"
"Vanuatu","VUT",2021,1485,0.5168,"Normal"
"Vanuatu","VUT",2022,3848,0.5168,"Normal"
"Vanuatu","VUT",2023,1500,0.5168,"Normal"
"Venezuela","VEN",1961,16901,0.2414,"Normal"
"Venezuela","VEN",1962,18910,0.27010003,"Normal"
"Venezuela","VEN",1963,20771,0.29670003,"Normal"
"Venezuela","VEN",1964,20469,0.2924,"Normal"
"Venezuela","VEN",1965,20173,0.28820002,"Normal"
"Venezuela","VEN",1966,19881,0.28460002,"Normal"
"Venezuela","VEN",1967,20659,0.2954,"Normal"
"Venezuela","VEN",1968,19332,0.27710003,"Normal"
"Venezuela","VEN",1969,18278,0.2593,"Normal"
"Venezuela","VEN",1970,18884,0.2675,"Normal"
"Venezuela","VEN",1971,19413,0.2675,"Normal"
"Venezuela","VEN",1972,16718,0.24800001,"Normal"
"Venezuela","VEN",1973,19081,0.27120003,"Normal"
"Venezuela","VEN",1974,17928,0.25620002,"Normal"
"Venezuela","VEN",1975,19953,0.26970002,"Normal"
"Venezuela","VEN",1976,15091,0.20810002,"Normal"
"Venezuela","VEN",1977,16389,0.23500001,"Normal"
"Venezuela","VEN",1978,16610,0.24000001,"Normal"
"Venezuela","VEN",1979,17590,0.24980001,"Normal"
"Venezuela","VEN",1980,14953,0.22000001,"Normal"
"Venezuela","VEN",1981,14840,0.22150001,"Normal"
